ISO3,Country,Residence / School Type,Service Type,Year,Coverage,School-age population,Service level
SGP,Singapore,rural,Drinking water,2021,100,0,Insufficient data
SGP,Singapore,secondary,Drinking water,2021,0,0,Insufficient data
SGP,Singapore,urban,Drinking water,2021,0,0,Insufficient data
SGP,Singapore,total,Hygiene,2021,0,0,Limited service
SGP,Singapore,primary,Hygiene,2021,0,0,Limited service
SGP,Singapore,secondary,Hygiene,2021,0,0,Limited service
SGP,Singapore,urban,Hygiene,2021,0,0,Limited service
SGP,Singapore,total,Sanitation,2021,0,0,Limited service
SGP,Singapore,primary,Sanitation,2021,0,0,Limited service
SGP,Singapore,secondary,Sanitation,2021,0,0,Limited service
SGP,Singapore,urban,Sanitation,2021,0,0,Limited service
SGP,Singapore,total,Drinking water,2021,0,0,Limited service
SGP,Singapore,primary,Drinking water,2021,0,0,Limited service
SGP,Singapore,secondary,Drinking water,2021,0,0,Limited service
SGP,Singapore,urban,Drinking water,2021,0,0,Limited service
SGP,Singapore,total,Hygiene,2021,0,0,No service
SGP,Singapore,primary,Hygiene,2021,0,0,No service
SGP,Singapore,secondary,Hygiene,2021,0,0,No service
SGP,Singapore,urban,Hygiene,2021,0,0,No service
SGP,Singapore,total,Sanitation,2021,0,0,No service
SGP,Singapore,primary,Sanitation,2021,0,0,No service
SGP,Singapore,secondary,Sanitation,2021,0,0,No service
SGP,Singapore,urban,Sanitation,2021,0,0,No service
SGP,Singapore,total,Drinking water,2021,0,0,No service
SGP,Singapore,primary,Drinking water,2021,0,0,No service
SGP,Singapore,secondary,Drinking water,2021,0,0,No service
SGP,Singapore,urban,Drinking water,2021,0,0,No service
THA,Thailand,total,Hygiene,2018,99.90126,12530594.63509,Basic service
THA,Thailand,primary,Hygiene,2018,99.92003,4907939.97916,Basic service
THA,Thailand,secondary,Hygiene,2018,99.88381,5315385.07342,Basic service
THA,Thailand,total,Sanitation,2018,100,12542980,Basic service
THA,Thailand,primary,Sanitation,2018,100,4911868,Basic service
THA,Thailand,secondary,Sanitation,2018,100,5321568,Basic service
THA,Thailand,total,Drinking water,2018,99.90126,12530594.63509,Basic service
THA,Thailand,primary,Drinking water,2018,99.92003,4907939.97916,Basic service
THA,Thailand,secondary,Drinking water,2018,99.88381,5315385.07342,Basic service
THA,Thailand,total,Hygiene,2018,0,0,Insufficient data
THA,Thailand,pre_primary,Hygiene,2018,100,2309544,Insufficient data
THA,Thailand,primary,Hygiene,2018,0,0,Insufficient data
THA,Thailand,rural,Hygiene,2018,100,6277887,Insufficient data
THA,Thailand,secondary,Hygiene,2018,0,0,Insufficient data
THA,Thailand,urban,Hygiene,2018,100,6265093,Insufficient data
THA,Thailand,total,Sanitation,2018,0,0,Insufficient data
THA,Thailand,pre_primary,Sanitation,2018,100,2309544,Insufficient data
THA,Thailand,primary,Sanitation,2018,0,0,Insufficient data
THA,Thailand,rural,Sanitation,2018,100,6277887,Insufficient data
THA,Thailand,secondary,Sanitation,2018,0,0,Insufficient data
THA,Thailand,urban,Sanitation,2018,100,6265093,Insufficient data
THA,Thailand,total,Drinking water,2018,0,0,Insufficient data
THA,Thailand,pre_primary,Drinking water,2018,100,2309544,Insufficient data
THA,Thailand,primary,Drinking water,2018,0,0,Insufficient data
THA,Thailand,rural,Drinking water,2018,100,6277887,Insufficient data
THA,Thailand,secondary,Drinking water,2018,0,0,Insufficient data
THA,Thailand,urban,Drinking water,2018,100,6265093,Insufficient data
THA,Thailand,total,Hygiene,2018,0.09874,12385.36466,Limited service
THA,Thailand,primary,Hygiene,2018,0.07997,3928.02084,Limited service
THA,Thailand,secondary,Hygiene,2018,0.11619,6182.92636,Limited service
THA,Thailand,total,Sanitation,2018,0,0,Limited service
THA,Thailand,primary,Sanitation,2018,0,0,Limited service
THA,Thailand,secondary,Sanitation,2018,0,0,Limited service
THA,Thailand,total,Drinking water,2018,0.09874,12385.36466,Limited service
THA,Thailand,primary,Drinking water,2018,0.07997,3928.02084,Limited service
THA,Thailand,secondary,Drinking water,2018,0.11619,6182.92636,Limited service
THA,Thailand,total,Hygiene,2018,0,0,No service
THA,Thailand,primary,Hygiene,2018,0,0,No service
THA,Thailand,secondary,Hygiene,2018,0,0,No service
THA,Thailand,total,Sanitation,2018,0,0,No service
THA,Thailand,primary,Sanitation,2018,0,0,No service
THA,Thailand,secondary,Sanitation,2018,0,0,No service
THA,Thailand,total,Drinking water,2018,0,0,No service
THA,Thailand,primary,Drinking water,2018,0,0,No service
THA,Thailand,secondary,Drinking water,2018,0,0,No service
THA,Thailand,total,Hygiene,2019,99.90126,12336197.77888,Basic service
THA,Thailand,primary,Hygiene,2019,99.92003,4844165.02081,Basic service
THA,Thailand,secondary,Hygiene,2019,99.88381,5221099.74737,Basic service
THA,Thailand,total,Sanitation,2019,100,12348391,Basic service
THA,Thailand,primary,Sanitation,2019,100,4848042,Basic service
THA,Thailand,secondary,Sanitation,2019,100,5227173,Basic service
THA,Thailand,total,Drinking water,2019,99.90126,12336197.77888,Basic service
THA,Thailand,primary,Drinking water,2019,99.92003,4844165.02081,Basic service
THA,Thailand,secondary,Drinking water,2019,99.88381,5221099.74737,Basic service
THA,Thailand,total,Hygiene,2019,0,0,Insufficient data
THA,Thailand,pre_primary,Hygiene,2019,100,2273176,Insufficient data
THA,Thailand,primary,Hygiene,2019,0,0,Insufficient data
THA,Thailand,rural,Hygiene,2019,100,6088745,Insufficient data
THA,Thailand,secondary,Hygiene,2019,0,0,Insufficient data
THA,Thailand,urban,Hygiene,2019,100,6259647,Insufficient data
THA,Thailand,total,Sanitation,2019,0,0,Insufficient data
THA,Thailand,pre_primary,Sanitation,2019,100,2273176,Insufficient data
THA,Thailand,primary,Sanitation,2019,0,0,Insufficient data
THA,Thailand,rural,Sanitation,2019,100,6088745,Insufficient data
THA,Thailand,secondary,Sanitation,2019,0,0,Insufficient data
THA,Thailand,urban,Sanitation,2019,100,6259647,Insufficient data
THA,Thailand,total,Drinking water,2019,0,0,Insufficient data
THA,Thailand,pre_primary,Drinking water,2019,100,2273176,Insufficient data
THA,Thailand,primary,Drinking water,2019,0,0,Insufficient data
THA,Thailand,rural,Drinking water,2019,100,6088745,Insufficient data
THA,Thailand,secondary,Drinking water,2019,0,0,Insufficient data
THA,Thailand,urban,Drinking water,2019,100,6259647,Insufficient data
THA,Thailand,total,Hygiene,2019,0.09874,12193.22087,Limited service
THA,Thailand,primary,Hygiene,2019,0.07997,3876.97919,Limited service
THA,Thailand,secondary,Hygiene,2019,0.11619,6073.25242,Limited service
THA,Thailand,total,Sanitation,2019,0,0,Limited service
THA,Thailand,primary,Sanitation,2019,0,0,Limited service
THA,Thailand,secondary,Sanitation,2019,0,0,Limited service
THA,Thailand,total,Drinking water,2019,0.09874,12193.22087,Limited service
THA,Thailand,primary,Drinking water,2019,0.07997,3876.97919,Limited service
THA,Thailand,secondary,Drinking water,2019,0.11619,6073.25242,Limited service
THA,Thailand,total,Hygiene,2019,0,0,No service
THA,Thailand,primary,Hygiene,2019,0,0,No service
THA,Thailand,secondary,Hygiene,2019,0,0,No service
THA,Thailand,total,Sanitation,2019,0,0,No service
THA,Thailand,primary,Sanitation,2019,0,0,No service
THA,Thailand,secondary,Sanitation,2019,0,0,No service
THA,Thailand,total,Drinking water,2019,0,0,No service
THA,Thailand,primary,Drinking water,2019,0,0,No service
THA,Thailand,secondary,Drinking water,2019,0,0,No service
THA,Thailand,total,Hygiene,2020,99.90126,12158338.57669,Basic service
THA,Thailand,primary,Hygiene,2020,99.92003,4776588.10532,Basic service
THA,Thailand,secondary,Hygiene,2020,99.88381,5139106.12344,Basic service
THA,Thailand,total,Sanitation,2020,100,12170356,Basic service
THA,Thailand,primary,Sanitation,2020,100,4780411,Basic service
THA,Thailand,secondary,Sanitation,2020,100,5145084,Basic service
THA,Thailand,total,Drinking water,2020,99.90126,12158338.57669,Basic service
THA,Thailand,primary,Drinking water,2020,99.92003,4776588.10532,Basic service
THA,Thailand,secondary,Drinking water,2020,99.88381,5139106.12344,Basic service
THA,Thailand,total,Hygiene,2020,0,0,Insufficient data
THA,Thailand,pre_primary,Hygiene,2020,100,2244861,Insufficient data
THA,Thailand,primary,Hygiene,2020,0,0,Insufficient data
THA,Thailand,rural,Hygiene,2020,100,5911142,Insufficient data
THA,Thailand,secondary,Hygiene,2020,0,0,Insufficient data
THA,Thailand,urban,Hygiene,2020,100,6259214,Insufficient data
THA,Thailand,total,Sanitation,2020,0,0,Insufficient data
THA,Thailand,pre_primary,Sanitation,2020,100,2244861,Insufficient data
THA,Thailand,primary,Sanitation,2020,0,0,Insufficient data
THA,Thailand,rural,Sanitation,2020,100,5911142,Insufficient data
THA,Thailand,secondary,Sanitation,2020,0,0,Insufficient data
THA,Thailand,urban,Sanitation,2020,100,6259214,Insufficient data
THA,Thailand,total,Drinking water,2020,0,0,Insufficient data
THA,Thailand,pre_primary,Drinking water,2020,100,2244861,Insufficient data
THA,Thailand,primary,Drinking water,2020,0,0,Insufficient data
THA,Thailand,rural,Drinking water,2020,100,5911142,Insufficient data
THA,Thailand,secondary,Drinking water,2020,0,0,Insufficient data
THA,Thailand,urban,Drinking water,2020,100,6259214,Insufficient data
THA,Thailand,total,Hygiene,2020,0.09874,12017.42306,Limited service
THA,Thailand,primary,Hygiene,2020,0.07997,3822.89468,Limited service
THA,Thailand,secondary,Hygiene,2020,0.11619,5977.87635,Limited service
THA,Thailand,total,Sanitation,2020,0,0,Limited service
THA,Thailand,primary,Sanitation,2020,0,0,Limited service
THA,Thailand,secondary,Sanitation,2020,0,0,Limited service
THA,Thailand,total,Drinking water,2020,0.09874,12017.42306,Limited service
THA,Thailand,primary,Drinking water,2020,0.07997,3822.89468,Limited service
THA,Thailand,secondary,Drinking water,2020,0.11619,5977.87635,Limited service
THA,Thailand,total,Hygiene,2020,0,0,No service
THA,Thailand,primary,Hygiene,2020,0,0,No service
THA,Thailand,secondary,Hygiene,2020,0,0,No service
THA,Thailand,total,Sanitation,2020,0,0,No service
THA,Thailand,primary,Sanitation,2020,0,0,No service
THA,Thailand,secondary,Sanitation,2020,0,0,No service
THA,Thailand,total,Drinking water,2020,0,0,No service
THA,Thailand,primary,Drinking water,2020,0,0,No service
THA,Thailand,secondary,Drinking water,2020,0,0,No service
THA,Thailand,total,Hygiene,2021,99.90126,11944160.27267,Basic service
THA,Thailand,primary,Hygiene,2021,99.92003,4706567.1459,Basic service
THA,Thailand,secondary,Hygiene,2021,99.88381,5071338.95112,Basic service
THA,Thailand,total,Sanitation,2021,100,11955966,Basic service
THA,Thailand,primary,Sanitation,2021,100,4710334,Basic service
THA,Thailand,secondary,Sanitation,2021,100,5077238,Basic service
THA,Thailand,total,Drinking water,2021,99.90126,11944160.27267,Basic service
THA,Thailand,primary,Drinking water,2021,99.92003,4706567.1459,Basic service
THA,Thailand,secondary,Drinking water,2021,99.88381,5071338.95112,Basic service
THA,Thailand,total,Hygiene,2021,0,0,Insufficient data
THA,Thailand,pre_primary,Hygiene,2021,100,2168395,Insufficient data
THA,Thailand,primary,Hygiene,2021,0,0,Insufficient data
THA,Thailand,rural,Hygiene,2021,100,5719376,Insufficient data
THA,Thailand,secondary,Hygiene,2021,0,0,Insufficient data
THA,Thailand,urban,Hygiene,2021,100,6236591,Insufficient data
THA,Thailand,total,Sanitation,2021,0,0,Insufficient data
THA,Thailand,pre_primary,Sanitation,2021,100,2168395,Insufficient data
THA,Thailand,primary,Sanitation,2021,0,0,Insufficient data
THA,Thailand,rural,Sanitation,2021,100,5719376,Insufficient data
THA,Thailand,secondary,Sanitation,2021,0,0,Insufficient data
THA,Thailand,urban,Sanitation,2021,100,6236591,Insufficient data
THA,Thailand,total,Drinking water,2021,0,0,Insufficient data
THA,Thailand,pre_primary,Drinking water,2021,100,2168395,Insufficient data
THA,Thailand,primary,Drinking water,2021,0,0,Insufficient data
THA,Thailand,rural,Drinking water,2021,100,5719376,Insufficient data
THA,Thailand,secondary,Drinking water,2021,0,0,Insufficient data
THA,Thailand,urban,Drinking water,2021,100,6236591,Insufficient data
THA,Thailand,total,Hygiene,2021,0.09874,11805.72709,Limited service
THA,Thailand,primary,Hygiene,2021,0.07997,3766.8541,Limited service
THA,Thailand,secondary,Hygiene,2021,0.11619,5899.04868,Limited service
THA,Thailand,total,Sanitation,2021,0,0,Limited service
THA,Thailand,primary,Sanitation,2021,0,0,Limited service
THA,Thailand,secondary,Sanitation,2021,0,0,Limited service
THA,Thailand,total,Drinking water,2021,0.09874,11805.72709,Limited service
THA,Thailand,primary,Drinking water,2021,0.07997,3766.8541,Limited service
THA,Thailand,secondary,Drinking water,2021,0.11619,5899.04868,Limited service
THA,Thailand,total,Hygiene,2021,0,0,No service
THA,Thailand,primary,Hygiene,2021,0,0,No service
THA,Thailand,secondary,Hygiene,2021,0,0,No service
THA,Thailand,total,Sanitation,2021,0,0,No service
THA,Thailand,primary,Sanitation,2021,0,0,No service
THA,Thailand,secondary,Sanitation,2021,0,0,No service
THA,Thailand,total,Drinking water,2021,0,0,No service
THA,Thailand,primary,Drinking water,2021,0,0,No service
THA,Thailand,secondary,Drinking water,2021,0,0,No service
TLS,Timor-Leste,total,Hygiene,2018,60.19609,279881.70232,Basic service
TLS,Timor-Leste,primary,Hygiene,2018,60.92044,112454.2586,Basic service
TLS,Timor-Leste,secondary,Hygiene,2018,51.55851,96085.98135,Basic service
TLS,Timor-Leste,total,Sanitation,2018,37.92488,176331.70775,Basic service
TLS,Timor-Leste,primary,Sanitation,2018,37.28836,68831.33831,Basic service
TLS,Timor-Leste,secondary,Sanitation,2018,42.57755,79348.80141,Basic service
TLS,Timor-Leste,total,Drinking water,2018,67.3088,312952.25598,Basic service
TLS,Timor-Leste,primary,Drinking water,2018,67.71788,125001.79176,Basic service
TLS,Timor-Leste,secondary,Drinking water,2018,62.14837,115821.56052,Basic service
TLS,Timor-Leste,total,Hygiene,2018,39.80391,185068.29768,Insufficient data
TLS,Timor-Leste,pre_primary,Hygiene,2018,100,93995,Insufficient data
TLS,Timor-Leste,primary,Hygiene,2018,39.07956,72137.7414,Insufficient data
TLS,Timor-Leste,rural,Hygiene,2018,100,322778,Insufficient data
TLS,Timor-Leste,secondary,Hygiene,2018,48.44149,90277.01865,Insufficient data
TLS,Timor-Leste,urban,Hygiene,2018,100,142172,Insufficient data
TLS,Timor-Leste,total,Sanitation,2018,0,0,Insufficient data
TLS,Timor-Leste,pre_primary,Sanitation,2018,100,93995,Insufficient data
TLS,Timor-Leste,primary,Sanitation,2018,0,0,Insufficient data
TLS,Timor-Leste,rural,Sanitation,2018,100,322778,Insufficient data
TLS,Timor-Leste,secondary,Sanitation,2018,0,0,Insufficient data
TLS,Timor-Leste,urban,Sanitation,2018,100,142172,Insufficient data
TLS,Timor-Leste,total,Drinking water,2018,0,0,Insufficient data
TLS,Timor-Leste,pre_primary,Drinking water,2018,100,93995,Insufficient data
TLS,Timor-Leste,primary,Drinking water,2018,0,0,Insufficient data
TLS,Timor-Leste,rural,Drinking water,2018,100,322778,Insufficient data
TLS,Timor-Leste,secondary,Drinking water,2018,0,0,Insufficient data
TLS,Timor-Leste,urban,Drinking water,2018,100,142172,Insufficient data
TLS,Timor-Leste,total,Sanitation,2018,28.2611,131399.97171,Limited service
TLS,Timor-Leste,primary,Sanitation,2018,28.82579,53210.09519,Limited service
TLS,Timor-Leste,secondary,Sanitation,2018,35.23673,65668.23587,Limited service
TLS,Timor-Leste,total,Drinking water,2018,5.86137,27252.42317,Limited service
TLS,Timor-Leste,primary,Drinking water,2018,4.71996,8712.66447,Limited service
TLS,Timor-Leste,secondary,Drinking water,2018,13.93622,25971.95224,Limited service
TLS,Timor-Leste,total,Sanitation,2018,33.81403,157218.32054,No service
TLS,Timor-Leste,primary,Sanitation,2018,33.88585,62550.5665,No service
TLS,Timor-Leste,secondary,Sanitation,2018,22.18571,41345.96272,No service
TLS,Timor-Leste,total,Drinking water,2018,26.82984,124745.32085,No service
TLS,Timor-Leste,primary,Drinking water,2018,27.56216,50877.54375,No service
TLS,Timor-Leste,secondary,Drinking water,2018,23.91542,44569.48724,No service
TLS,Timor-Leste,total,Hygiene,2019,60.19609,280557.10241,Basic service
TLS,Timor-Leste,primary,Hygiene,2019,60.92044,111846.27261,Basic service
TLS,Timor-Leste,secondary,Hygiene,2019,51.55851,96318.51022,Basic service
TLS,Timor-Leste,total,Sanitation,2019,37.92488,176757.22485,Basic service
TLS,Timor-Leste,primary,Sanitation,2019,37.28836,68459.20043,Basic service
TLS,Timor-Leste,secondary,Sanitation,2019,42.57755,79540.82616,Basic service
TLS,Timor-Leste,total,Drinking water,2019,68.5545,319513.3264,Basic service
TLS,Timor-Leste,primary,Drinking water,2019,69.1099,126881.63493,Basic service
TLS,Timor-Leste,secondary,Drinking water,2019,62.09229,115997.08136,Basic service
TLS,Timor-Leste,total,Hygiene,2019,39.80391,185514.89759,Insufficient data
TLS,Timor-Leste,pre_primary,Hygiene,2019,100,95664,Insufficient data
TLS,Timor-Leste,primary,Hygiene,2019,39.07956,71747.72739,Insufficient data
